x,y,label
5286.0123456790125,6444.555555555556,fibroblast of cardiac tissue
3592.3896103896104,1327.7012987012988,cardiac muscle myoblast
4183.20652173913,3187.271739130435,fibroblast of cardiac tissue
7908.830645161291,7817.887096774193,fibroblast of cardiac tissue
4907.710843373494,6560.963855421687,fibroblast of cardiac tissue
8174.5625,1825.15,fibroblast of cardiac tissue
6393.266666666666,5227.755555555556,fibroblast of cardiac tissue
5129.986425339366,7598.638009049774,fibroblast of cardiac tissue
1582.898148148148,4231.333333333333,fibroblast of cardiac tissue
5738.053571428572,8251.19642857143,fibroblast of cardiac tissue
7604.870967741936,7282.658064516129,smooth muscle myoblast
6349.692307692308,2230.1153846153848,fibroblast of cardiac tissue
2818.3168316831684,8363.69306930693,fibroblast of cardiac tissue
5668.90243902439,1887.756097560976,cardiac endothelial cell
6861.0,6740.816326530612,fibroblast of cardiac tissue
7262.527027027027,3572.9189189189187,fibroblast of cardiac tissue
4879.626506024097,1353.55421686747,fibroblast of cardiac tissue
8054.547368421053,6060.315789473684,fibroblast of cardiac tissue
1015.7931034482758,5749.137931034483,fibroblast of cardiac tissue
7913.878378378378,7772.716216216216,immature innate lymphoid cell
4624.621212121212,8366.712121212122,fibroblast of cardiac tissue
2215.5119047619046,3062.345238095238,fibroblast of cardiac tissue
1441.235294117647,5604.717647058824,fibroblast of cardiac tissue
4455.454545454545,6855.064935064935,cardiac muscle myoblast
5049.685714285714,3684.4142857142856,fibroblast of cardiac tissue
5154.235294117647,2827.470588235294,fibroblast of cardiac tissue
5240.476510067114,3020.8322147651006,fibroblast of cardiac tissue
4734.83950617284,4564.691358024691,smooth muscle myoblast
3222.514705882353,1320.4558823529412,fibroblast of cardiac tissue
2644.296703296703,7074.681318681319,fibroblast of cardiac tissue
1825.0183486238527,3668.412844036697,cardiac muscle myoblast
5289.444444444444,3771.222222222222,fibroblast of cardiac tissue
1301.4725274725274,3798.5494505494503,fibroblast of cardiac tissue
6643.215053763441,6789.645161290323,fibroblast of cardiac tissue
3119.9327731092435,4242.361344537815,fibroblast of cardiac tissue
4037.0,5587.4639175257735,immature innate lymphoid cell
5472.2,7103.978571428572,fibroblast of cardiac tissue
6711.825242718447,2630.2038834951454,cardiac muscle myoblast
6654.786324786325,3281.991452991453,fibroblast of cardiac tissue
8041.6760563380285,4081.12676056338,cardiac muscle myoblast
8540.595744680852,7314.085106382979,immature innate lymphoid cell
2362.171875,4626.90625,fibroblast of cardiac tissue
3886.978494623656,1194.139784946237,fibroblast of cardiac tissue
6615.0,6092.298076923077,fibroblast of cardiac tissue
4961.658536585366,1858.1829268292684,fibroblast of cardiac tissue
3825.574712643678,4277.83908045977,cardiac muscle myoblast
2435.321167883212,2524.4744525547444,fibroblast of cardiac tissue
7899.677419354839,1819.5548387096771,cardiac muscle myoblast
5537.139130434783,2959.1304347826085,cardiac muscle myoblast
7196.0,7648.084745762711,fibroblast of cardiac tissue
1493.064935064935,7339.181818181818,fibroblast of cardiac tissue
5080.123076923077,8074.815384615385,immature innate lymphoid cell
5540.649350649351,2051.2597402597403,fibroblast of cardiac tissue
3547.046391752577,4913.752577319588,fibroblast of cardiac tissue
6033.726190476191,3966.1488095238096,cardiac muscle myoblast
6975.945454545455,2379.2,fibroblast of cardiac tissue
5332.2959183673465,5415.479591836735,fibroblast of cardiac tissue
1102.944,4940.072,fibroblast of cardiac tissue
8233.12048192771,7385.289156626506,fibroblast of cardiac tissue
2807.3253012048194,5730.373493975903,fibroblast of cardiac tissue
4759.235521235521,5715.972972972973,cardiac muscle myoblast
6333.097643097643,7675.198653198653,fibroblast of cardiac tissue
3249.229357798165,6270.027522935779,fibroblast of cardiac tissue
1609.8333333333333,4865.822222222222,fibroblast of cardiac tissue
5743.530612244898,6012.061224489796,fibroblast of cardiac tissue
6282.173913043478,4613.434782608696,fibroblast of cardiac tissue
4234.239726027397,5148.876712328767,fibroblast of cardiac tissue
3493.681818181818,3534.1454545454544,cardiac muscle myoblast
2449.71186440678,3972.406779661017,fibroblast of cardiac tissue
6642.841666666666,3315.866666666667,fibroblast of cardiac tissue
5116.11224489796,8195.826530612245,fibroblast of cardiac tissue
2499.8,4312.4125,fibroblast of cardiac tissue
7168.176190476191,5185.990476190476,fibroblast of cardiac tissue
5101.359375,2177.078125,fibroblast of cardiac tissue
869.7540983606557,5387.3224043715845,fibroblast of cardiac tissue
6864.10994764398,6855.926701570681,fibroblast of cardiac tissue
6440.301470588235,7854.955882352941,fibroblast of cardiac tissue
2941.971698113208,8148.679245283019,cardiac muscle myoblast
8072.261261261261,6781.945945945946,fibroblast of cardiac tissue
8532.486842105263,6573.934210526316,fibroblast of cardiac tissue
3403.1767955801106,7691.088397790055,fibroblast of cardiac tissue
4726.547619047619,3777.515873015873,fibroblast of cardiac tissue
949.2763157894736,4905.513157894737,fibroblast of cardiac tissue
7738.430379746836,1892.037974683544,fibroblast of cardiac tissue
8148.129310344828,6679.181034482759,fibroblast of cardiac tissue
5243.611940298508,5469.567164179104,cardiac endothelial cell
6621.233009708738,3153.446601941748,fibroblast of cardiac tissue
8137.48322147651,7699.147651006711,fibroblast of cardiac tissue
8511.176470588236,7074.098039215686,fibroblast of cardiac tissue
3190.0113636363635,7800.181818181818,cardiac endothelial cell
3354.688888888889,2470.8444444444444,cardiac muscle myoblast
4536.474452554745,7265.124087591241,fibroblast of cardiac tissue
7306.674698795181,5359.108433734939,cardiac muscle myoblast
8056.237623762377,6087.168316831683,fibroblast of cardiac tissue
1372.241758241758,5999.879120879121,fibroblast of cardiac tissue
7147.931818181818,1620.2651515151515,fibroblast of cardiac tissue
5077.02,6357.36,fibroblast of cardiac tissue
6122.253731343284,1631.1641791044776,cardiac endothelial cell
6878.964705882353,8221.941176470587,fibroblast of cardiac tissue
8036.089430894309,7489.4796747967475,fibroblast of cardiac tissue
8507.184615384615,6671.476923076923,fibroblast of cardiac tissue
5517.884210526316,1137.7368421052631,cardiac endothelial cell
6001.6612903225805,5826.532258064516,fibroblast of cardiac tissue
8424.369863013699,6318.945205479452,fibroblast of cardiac tissue
6664.994318181818,4266.352272727273,fibroblast of cardiac tissue
7698.0,2830.076923076923,fibroblast of cardiac tissue
6572.329268292683,5738.317073170731,cardiac endothelial cell
2842.453262786596,8023.329805996473,neuronal receptor cell
1481.8148148148148,3645.703703703704,fibroblast of cardiac tissue
7079.51304347826,3860.991304347826,cardiac muscle myoblast
6601.536423841059,4830.576158940397,fibroblast of cardiac tissue
7048.989795918367,3239.377551020408,fibroblast of cardiac tissue
4342.181818181818,5852.348484848485,fibroblast of cardiac tissue
5738.441441441441,7799.333333333333,fibroblast of cardiac tissue
6567.107142857143,5378.095238095239,immature innate lymphoid cell
2935.6666666666665,7432.412935323383,cardiac muscle myoblast
1190.1496598639455,5000.142857142857,fibroblast of cardiac tissue
8488.632911392406,6386.696202531645,fibroblast of cardiac tissue
6890.911764705882,3407.2401960784314,fibroblast of cardiac tissue
4202.636363636364,3447.7954545454545,fibroblast of cardiac tissue
1993.442857142857,3520.514285714285,fibroblast of cardiac tissue
6978.469230769231,7667.507692307692,fibroblast of cardiac tissue
8086.266666666666,5521.533333333334,fibroblast of cardiac tissue
5051.21686746988,1950.3373493975903,immature innate lymphoid cell
4913.515151515152,8484.469696969696,fibroblast of cardiac tissue
5629.039473684211,5183.013157894737,fibroblast of cardiac tissue
2047.0694444444443,2707.3194444444443,fibroblast of cardiac tissue
1774.6622516556292,5356.2913907284765,fibroblast of cardiac tissue
6788.940677966101,6722.762711864407,fibroblast of cardiac tissue
4321.411483253589,6070.727272727273,fibroblast of cardiac tissue
3464.6666666666665,4173.962962962963,fibroblast of cardiac tissue
3839.155844155844,1191.9610389610389,fibroblast of cardiac tissue
1995.6714285714288,5561.557142857143,fibroblast of cardiac tissue
3647.72641509434,5645.669811320755,fibroblast of cardiac tissue
7458.096153846154,3473.5865384615386,fibroblast of cardiac tissue
4994.4,5401.714285714285,fibroblast of cardiac tissue
4180.112676056338,2982.535211267605,fibroblast of cardiac tissue
5176.125,5169.0703125,fibroblast of cardiac tissue
4585.814102564103,7227.205128205128,fibroblast of cardiac tissue
6131.381578947368,4854.1973684210525,fibroblast of cardiac tissue
8463.7,7156.715384615384,fibroblast of cardiac tissue
1389.252336448598,6600.813084112149,fibroblast of cardiac tissue
4560.509259259259,5953.416666666667,fibroblast of cardiac tissue
2376.064935064935,5338.779220779221,fibroblast of cardiac tissue
1924.553846153846,3662.523076923077,native cell
8307.938596491229,1997.9561403508767,fibroblast of cardiac tissue
7433.544444444445,1511.388888888889,cardiac endothelial cell
2947.7391304347825,5206.217391304348,fibroblast of cardiac tissue
4321.935185185185,1244.6666666666667,cardiac endothelial cell
2252.961038961039,6108.220779220779,fibroblast of cardiac tissue
7778.505617977528,8334.921348314607,fibroblast of cardiac tissue
8066.025974025974,7429.896103896104,immature innate lymphoid cell
2847.4177215189875,1946.987341772152,cardiac endothelial cell
5989.914438502674,5881.614973262032,fibroblast of cardiac tissue
2647.0515463917527,3450.6288659793813,cardiac endothelial cell
4813.496732026144,2945.2875816993464,fibroblast of cardiac tissue
8109.016393442623,8312.098360655738,immature innate lymphoid cell
4191.169642857143,4938.419642857143,fibroblast of cardiac tissue
7425.923076923077,7333.384615384615,fibroblast of cardiac tissue
5507.494117647058,5774.517647058824,fibroblast of cardiac tissue
1844.0892857142856,3435.6071428571427,fibroblast of cardiac tissue
4618.289156626506,1946.8072289156623,cardiac endothelial cell
7556.9,7387.063636363637,smooth muscle myoblast
1155.4754098360656,4815.065573770492,fibroblast of cardiac tissue
6676.737588652482,5769.198581560284,fibroblast of cardiac tissue
5965.368852459016,3311.05737704918,fibroblast of cardiac tissue
3674.523076923077,7501.369230769231,smooth muscle myoblast
6614.32183908046,2214.977011494253,cardiac muscle myoblast
1835.5774647887324,6081.549295774648,fibroblast of cardiac tissue
1421.5233644859811,3258.0654205607475,fibroblast of cardiac tissue
7202.873684210526,6027.757894736842,fibroblast of cardiac tissue
5852.391891891892,1825.9594594594596,cardiac endothelial cell
8502.4625,4297.8875,cardiac muscle myoblast
6134.0161290322585,4685.0161290322585,cardiac endothelial cell
1824.4237288135596,6239.4915254237285,fibroblast of cardiac tissue
5843.439252336449,7485.271028037383,fibroblast of cardiac tissue
5942.820224719101,4381.719101123596,fibroblast of cardiac tissue
4941.252032520325,6584.552845528456,fibroblast of cardiac tissue
4943.077922077922,4508.779220779221,smooth muscle myoblast
1831.8620689655168,5508.954022988506,fibroblast of cardiac tissue
3609.419642857143,5004.723214285715,fibroblast of cardiac tissue
6483.88,7772.24,fibroblast of cardiac tissue
5032.222222222223,5958.716049382716,fibroblast of cardiac tissue
5099.713114754099,2282.688524590164,fibroblast of cardiac tissue
3296.035714285714,1245.2142857142858,fibroblast of cardiac tissue
5822.95652173913,6092.434782608696,fibroblast of cardiac tissue
3313.692307692308,8087.307692307692,native cell
5097.522875816993,6140.915032679739,fibroblast of cardiac tissue
2925.425,4704.866666666667,fibroblast of cardiac tissue
2658.4,5475.3263157894735,fibroblast of cardiac tissue
5908.1505376344085,1297.645161290323,fibroblast of cardiac tissue
1959.744186046512,4608.093023255814,fibroblast of cardiac tissue
5560.862745098039,1879.0882352941176,fibroblast of cardiac tissue
5627.133333333333,7637.483333333334,fibroblast of cardiac tissue
8272.70796460177,3456.433628318584,cardiac muscle myoblast
3932.370967741936,5896.83870967742,fibroblast of cardiac tissue
2240.213333333333,5106.52,fibroblast of cardiac tissue
5453.361111111111,7897.958333333333,fibroblast of cardiac tissue
7512.127450980392,4385.78431372549,cardiac muscle myoblast
3582.0773480662983,7800.762430939227,smooth muscle myoblast
3249.3882352941177,3522.564705882353,cardiac endothelial cell
905.785046728972,6496.280373831775,fibroblast of cardiac tissue
6134.737089201878,6206.338028169014,fibroblast of cardiac tissue
3401.873873873874,5819.459459459459,fibroblast of cardiac tissue
6041.7844827586205,2942.956896551724,fibroblast of cardiac tissue
3874.842105263158,2784.1052631578946,cardiac muscle myoblast
7373.235772357723,6156.113821138211,fibroblast of cardiac tissue
7194.153409090909,4891.556818181818,fibroblast of cardiac tissue
5694.865030674847,7686.447852760736,fibroblast of cardiac tissue
7886.928571428572,3358.964285714286,cardiac muscle myoblast
875.716049382716,4507.802469135802,fibroblast of cardiac tissue
5306.285714285715,4265.5,cardiac endothelial cell
3867.3577981651374,4345.743119266055,fibroblast of cardiac tissue
3762.745098039216,5820.068627450981,fibroblast of cardiac tissue
4235.583333333333,4334.785714285715,fibroblast of cardiac tissue
1766.695652173913,4147.893719806763,fibroblast of cardiac tissue
3833.6236559139775,1265.0860215053765,cardiac endothelial cell
7739.736842105263,6543.302631578948,smooth muscle myoblast
7938.505263157895,7065.015789473684,immature innate lymphoid cell
1843.7605633802816,5334.394366197183,fibroblast of cardiac tissue
6663.111111111111,5478.588235294118,fibroblast of cardiac tissue
5175.717171717171,7334.464646464647,fibroblast of cardiac tissue
1124.177570093458,6119.392523364486,fibroblast of cardiac tissue
2162.8118811881186,7744.287128712871,cardiac muscle myoblast
6429.517241379311,8505.264367816091,fibroblast of cardiac tissue
5003.75,7790.321428571428,neuronal receptor cell
5793.584158415842,2460.3267326732675,fibroblast of cardiac tissue
8494.514705882353,6960.632352941177,immature innate lymphoid cell
5146.723076923077,6097.292307692308,fibroblast of cardiac tissue
5672.970238095239,6431.601190476191,fibroblast of cardiac tissue
6771.697247706422,6287.761467889908,fibroblast of cardiac tissue
3588.57,4264.56,fibroblast of cardiac tissue
7085.934579439252,1747.1121495327102,fibroblast of cardiac tissue
6484.074468085107,4378.723404255319,immature innate lymphoid cell
5686.1,2173.1875,fibroblast of cardiac tissue
7616.675213675214,4238.794871794872,fibroblast of cardiac tissue
5849.619047619048,5001.488095238095,immature innate lymphoid cell
7718.283464566929,7734.55905511811,cardiac endothelial cell
1182.7747747747749,5312.855855855856,fibroblast of cardiac tissue
4973.786259541985,7923.305343511451,fibroblast of cardiac tissue
5315.561224489796,4335.132653061224,fibroblast of cardiac tissue
3974.095890410959,3740.794520547945,fibroblast of cardiac tissue
6876.669354838709,2446.0241935483878,fibroblast of cardiac tissue
1621.6538461538462,3701.653846153846,fibroblast of cardiac tissue
7155.9625,7271.3375,fibroblast of cardiac tissue
3929.1739130434794,7958.710144927536,fibroblast of cardiac tissue
3012.26,7209.66,fibroblast of cardiac tissue
8393.876712328767,6867.904109589041,fibroblast of cardiac tissue
4489.986111111111,1211.3194444444443,cardiac endothelial cell
7571.932038834951,7304.766990291262,smooth muscle myoblast
3166.1272727272726,3777.981818181818,fibroblast of cardiac tissue
5512.145454545454,7605.190909090909,fibroblast of cardiac tissue
6206.8031496063,4536.488188976378,fibroblast of cardiac tissue
1783.4137931034484,3158.8344827586207,fibroblast of cardiac tissue
6540.183098591549,8208.760563380281,immature innate lymphoid cell
5686.5161290322585,5869.677419354839,fibroblast of cardiac tissue
3492.1875,7799.2375,fibroblast of cardiac tissue
8437.63076923077,7288.3538461538465,immature innate lymphoid cell
5801.5,2869.088888888889,native cell
2545.9625,2341.475,fibroblast of cardiac tissue
5300.144444444444,2954.0222222222224,fibroblast of cardiac tissue
4335.651376146789,5121.587155963302,cardiac endothelial cell
7675.419354838709,7022.924731182796,cardiac endothelial cell
5916.694214876033,8006.99173553719,fibroblast of cardiac tissue
1682.2642857142855,5049.571428571428,fibroblast of cardiac tissue
8151.084033613445,2568.3949579831933,cardiac endothelial cell
4744.315789473684,7891.0526315789475,fibroblast of cardiac tissue
6924.464285714285,2390.964285714286,fibroblast of cardiac tissue
5871.754716981132,3655.652830188679,fibroblast of cardiac tissue
2403.024096385542,7768.795180722892,cardiac muscle myoblast
3259.3802816901407,6324.816901408451,fibroblast of cardiac tissue
3276.4444444444443,7388.746031746032,fibroblast of cardiac tissue
2444.222222222222,4988.481481481482,fibroblast of cardiac tissue
2849.7702702702704,6867.540540540541,cardiac endothelial cell
2183.4086956521737,5027.704347826087,fibroblast of cardiac tissue
1747.2719298245613,3137.5877192982457,fibroblast of cardiac tissue
3461.851851851852,6778.388888888889,fibroblast of cardiac tissue
2022.6174496644296,5122.845637583892,fibroblast of cardiac tissue
6681.764705882353,4991.220588235294,fibroblast of cardiac tissue
5471.486486486487,7921.216216216216,fibroblast of cardiac tissue
5838.050505050505,4692.50505050505,fibroblast of cardiac tissue
6362.555555555556,4958.583333333333,immature innate lymphoid cell
5367.541666666667,1820.4722222222224,fibroblast of cardiac tissue
7787.5,3959.37,cardiac muscle myoblast
1597.3636363636365,6094.545454545455,immature innate lymphoid cell
4888.441666666667,8338.608333333334,fibroblast of cardiac tissue
3455.448051948052,3176.896103896104,fibroblast of cardiac tissue
3765.2615384615374,1109.1846153846154,fibroblast of cardiac tissue
8003.13768115942,6878.021739130435,fibroblast of cardiac tissue
4699.0,1779.7586206896551,cardiac muscle myoblast
8020.19587628866,5982.113402061856,fibroblast of cardiac tissue
7778.316239316239,1825.854700854701,cardiac muscle myoblast
929.7048192771084,6007.993975903614,fibroblast of cardiac tissue
6833.557142857143,6565.171428571429,fibroblast of cardiac tissue
3942.308411214953,3892.196261682243,cardiac muscle myoblast
5480.984042553191,5447.393617021276,fibroblast of cardiac tissue
1482.677966101695,6151.949152542373,fibroblast of cardiac tissue
7277.536231884058,8008.282608695652,fibroblast of cardiac tissue
5570.494117647058,5085.517647058824,fibroblast of cardiac tissue
5952.561403508772,5135.877192982456,fibroblast of cardiac tissue
6843.182926829269,3267.9268292682927,fibroblast of cardiac tissue
5328.325396825397,2810.0476190476197,fibroblast of cardiac tissue
4353.235849056604,1190.2358490566037,cardiac endothelial cell
3190.6847826086955,7391.04347826087,fibroblast of cardiac tissue
6104.336363636364,1463.909090909091,fibroblast of cardiac tissue
3130.7702702702704,7296.472972972973,fibroblast of cardiac tissue
7637.247058823529,7255.941176470588,smooth muscle myoblast
2005.4888888888888,4635.866666666667,fibroblast of cardiac tissue
6004.974025974026,6319.116883116883,fibroblast of cardiac tissue
1305.297619047619,6362.083333333333,fibroblast of cardiac tissue
4837.0,5120.7830188679245,cardiac endothelial cell
3339.3898305084745,4430.762711864407,fibroblast of cardiac tissue
6433.367924528302,2082.330188679245,fibroblast of cardiac tissue
3358.679245283018,3694.924528301887,fibroblast of cardiac tissue
7012.701923076923,2928.596153846154,immature innate lymphoid cell
5983.5,2352.965909090909,fibroblast of cardiac tissue
3836.0413223140495,2009.7107438016528,cardiac endothelial cell
6146.5,5070.5142857142855,fibroblast of cardiac tissue
3981.3373493975914,8248.710843373494,cardiac muscle myoblast
4625.0,1223.6559139784947,cardiac muscle myoblast
5852.31746031746,4942.063492063492,fibroblast of cardiac tissue
3020.021505376344,3826.870967741936,fibroblast of cardiac tissue
3176.5526315789475,5428.973684210527,fibroblast of cardiac tissue
7159.449541284404,1694.9357798165138,immature innate lymphoid cell
5830.832817337461,3693.7894736842095,cardiac muscle myoblast
4586.2827586206895,2783.462068965517,fibroblast of cardiac tissue
3153.458064516129,2345.451612903226,fibroblast of cardiac tissue
2328.1954022988507,5008.83908045977,fibroblast of cardiac tissue
1969.7857142857144,4368.285714285715,fibroblast of cardiac tissue
6417.202247191011,4609.2808988764045,immature innate lymphoid cell
4402.023041474655,7521.129032258064,fibroblast of cardiac tissue
7492.482758620689,2449.9310344827586,immature innate lymphoid cell
1781.75,4093.090909090909,fibroblast of cardiac tissue
6360.581196581196,3851.3846153846152,cardiac muscle myoblast
2630.4625,2041.5375,cardiac muscle myoblast
4430.048780487805,5914.829268292683,fibroblast of cardiac tissue
4645.965986394558,4573.60544217687,cardiac muscle myoblast
3504.7361111111118,7164.930555555556,fibroblast of cardiac tissue
7395.054347826087,8290.380434782608,fibroblast of cardiac tissue
5579.219178082192,6116.027397260274,fibroblast of cardiac tissue
5389.898550724638,6426.231884057971,fibroblast of cardiac tissue
1437.0389610389611,5195.636363636364,fibroblast of cardiac tissue
2769.7863247863247,3635.940170940171,cardiac muscle myoblast
3400.8194444444443,1209.2777777777778,cardiac muscle myoblast
6181.524590163935,7628.38524590164,cardiac endothelial cell
1986.135593220339,2724.4576271186443,fibroblast of cardiac tissue
1660.47,4586.13,fibroblast of cardiac tissue
6247.954545454545,4702.125,fibroblast of cardiac tissue
4776.9098360655735,7584.0,fibroblast of cardiac tissue
3986.0857142857135,1945.4285714285716,fibroblast of cardiac tissue
8494.8,6175.4375,fibroblast of cardiac tissue
8047.717791411042,8336.40490797546,fibroblast of cardiac tissue
2900.2,1888.4285714285716,cardiac endothelial cell
3153.709677419354,7030.89247311828,fibroblast of cardiac tissue
7577.961038961039,6121.376623376624,fibroblast of cardiac tissue
4021.293103448276,5967.689655172414,cardiac muscle myoblast
6356.21875,4533.645833333333,fibroblast of cardiac tissue
1104.6301369863013,5435.328767123287,fibroblast of cardiac tissue
4807.261363636364,6738.954545454545,fibroblast of cardiac tissue
4002.1524390243903,7990.304878048781,fibroblast of cardiac tissue
4247.102564102564,3823.358974358974,cardiac muscle myoblast
6121.201834862385,2420.587155963303,fibroblast of cardiac tissue
3446.921348314607,4474.449438202248,fibroblast of cardiac tissue
2124.050505050505,6245.454545454545,native cell
5044.73786407767,1296.8155339805826,fibroblast of cardiac tissue
1808.138888888889,5037.361111111111,fibroblast of cardiac tissue
1332.8666666666666,4615.76,fibroblast of cardiac tissue
2218.242424242424,7921.015151515152,cardiac muscle myoblast
3500.743902439024,6809.939024390244,fibroblast of cardiac tissue
3181.630769230769,6319.384615384615,cardiac muscle myoblast
4159.517006802721,3614.299319727891,fibroblast of cardiac tissue
6230.315789473684,8255.28947368421,fibroblast of cardiac tissue
7824.217391304348,7154.623188405797,smooth muscle myoblast
8105.313043478261,3153.834782608696,cardiac muscle myoblast
1905.401408450704,3264.056338028169,fibroblast of cardiac tissue
3318.0081967213114,6802.4672131147545,fibroblast of cardiac tissue
6691.14705882353,7692.254901960784,fibroblast of cardiac tissue
5193.023391812865,3138.4502923976606,fibroblast of cardiac tissue
7825.898734177215,2959.278481012658,fibroblast of cardiac tissue
6737.594202898551,4848.458937198067,fibroblast of cardiac tissue
6575.1,4393.01,fibroblast of cardiac tissue
924.6875,6474.40625,fibroblast of cardiac tissue
5236.341463414634,8069.487804878048,fibroblast of cardiac tissue
6723.7733333333335,8097.92,fibroblast of cardiac tissue
7554.573033707865,1556.752808988764,fibroblast of cardiac tissue
8398.505617977527,7050.337078651685,immature innate lymphoid cell
6079.770833333333,2487.739583333333,cardiac endothelial cell
4480.09243697479,3215.831932773109,fibroblast of cardiac tissue
8370.822368421053,3633.4736842105262,cardiac muscle myoblast
6656.11320754717,3526.990566037736,cardiac muscle myoblast
4111.857142857143,6433.119047619048,smooth muscle myoblast
2158.7640449438204,2803.775280898876,fibroblast of cardiac tissue
6680.645833333333,4702.260416666667,immature innate lymphoid cell
7337.333333333333,8252.068965517241,fibroblast of cardiac tissue
7769.858823529412,2201.458823529412,fibroblast of cardiac tissue
1547.0,5298.725490196079,fibroblast of cardiac tissue
2258.2727272727275,3657.4242424242425,fibroblast of cardiac tissue
3249.4411764705883,7040.921568627451,fibroblast of cardiac tissue
2794.72,6684.41,fibroblast of cardiac tissue
6260.1882352941175,1685.0470588235294,immature innate lymphoid cell
1756.728813559322,5929.864406779661,fibroblast of cardiac tissue
4212.205607476635,6447.813084112149,smooth muscle myoblast
2014.2666666666669,7956.906666666667,cardiac muscle myoblast
3842.64,2203.92,cardiac endothelial cell
7643.387096774193,5695.927419354839,fibroblast of cardiac tissue
6202.291666666667,5618.458333333333,fibroblast of cardiac tissue
6545.246913580247,4285.530864197531,fibroblast of cardiac tissue
7799.962616822429,1870.7570093457944,cardiac muscle myoblast
4285.754098360656,4268.0,fibroblast of cardiac tissue
7377.35,6124.16875,fibroblast of cardiac tissue
1881.4395604395604,5025.472527472528,fibroblast of cardiac tissue
2040.2916666666667,4375.375,fibroblast of cardiac tissue
3353.505154639175,4564.020618556701,fibroblast of cardiac tissue
3189.157024793388,1965.595041322314,fibroblast of cardiac tissue
3419.296774193549,6331.077419354839,fibroblast of cardiac tissue
2054.606382978724,3764.393617021277,cardiac muscle myoblast
8484.18918918919,7471.135135135135,immature innate lymphoid cell
2148.1428571428573,5525.193877551021,fibroblast of cardiac tissue
4975.80198019802,1609.3663366336634,fibroblast of cardiac tissue
3579.411214953271,6220.186915887851,fibroblast of cardiac tissue
3529.507042253521,7553.514084507042,immature innate lymphoid cell
7319.367647058823,6797.441176470588,fibroblast of cardiac tissue
5756.191780821918,6971.993150684932,fibroblast of cardiac tissue
7061.573033707865,3698.14606741573,cardiac muscle myoblast
4617.232394366197,2420.598591549296,fibroblast of cardiac tissue
3724.347107438016,5897.487603305785,fibroblast of cardiac tissue
6972.476923076923,7648.7692307692305,fibroblast of cardiac tissue
3973.242857142857,7585.542857142857,cardiac endothelial cell
8542.713043478261,5869.730434782608,fibroblast of cardiac tissue
3508.142276422764,2567.1788617886177,fibroblast of cardiac tissue
7328.351351351352,6131.783783783784,fibroblast of cardiac tissue
4043.941176470588,2784.1470588235293,fibroblast of cardiac tissue
2766.6436781609195,5616.390804597701,fibroblast of cardiac tissue
2358.1437125748503,5461.269461077844,fibroblast of cardiac tissue
3393.5081967213114,5449.05737704918,fibroblast of cardiac tissue
5973.594202898551,6460.391304347826,fibroblast of cardiac tissue
5588.970760233919,5947.8421052631575,fibroblast of cardiac tissue
5352.384615384615,6755.0,fibroblast of cardiac tissue
1008.4215686274508,5256.235294117647,smooth muscle myoblast
3926.234693877551,2371.3571428571427,fibroblast of cardiac tissue
1200.071428571429,3515.741071428572,fibroblast of cardiac tissue
1750.720588235294,4625.455882352941,fibroblast of cardiac tissue
7006.1506849315065,1667.5753424657537,fibroblast of cardiac tissue
4020.392156862745,6546.366013071895,fibroblast of cardiac tissue
1832.617283950617,4426.864197530864,native cell
5775.236842105263,1476.780701754386,fibroblast of cardiac tissue
6686.576923076923,5718.782051282052,fibroblast of cardiac tissue
5215.945454545455,5883.927272727273,fibroblast of cardiac tissue
1877.419642857143,5159.321428571428,fibroblast of cardiac tissue
2090.7090909090907,5180.036363636364,fibroblast of cardiac tissue
5691.4,2435.764285714285,fibroblast of cardiac tissue
7482.98064516129,3630.703225806451,fibroblast of cardiac tissue
5711.782608695652,5078.978260869565,immature innate lymphoid cell
3689.346666666667,5743.04,fibroblast of cardiac tissue
8236.372093023256,2245.6279069767443,fibroblast of cardiac tissue
5603.611940298508,6281.194029850746,fibroblast of cardiac tissue
6758.382165605096,4655.700636942675,fibroblast of cardiac tissue
7216.9795918367345,4626.761904761905,fibroblast of cardiac tissue
6486.313725490196,7867.64705882353,fibroblast of cardiac tissue
7445.309523809524,8292.488095238095,fibroblast of cardiac tissue
6464.09375,8099.453125,fibroblast of cardiac tissue
4685.454545454545,961.4636363636364,fibroblast of cardiac tissue
6738.791208791209,6745.659340659341,fibroblast of cardiac tissue
1134.9125,4667.1625,fibroblast of cardiac tissue
2553.3691275167785,7589.234899328859,cardiac muscle myoblast
5879.044943820225,6912.348314606742,fibroblast of cardiac tissue
7182.8,7650.042857142857,fibroblast of cardiac tissue
2717.266666666667,5956.333333333333,cardiac endothelial cell
1675.5438596491229,5546.3421052631575,fibroblast of cardiac tissue
5048.405797101449,2210.4202898550725,fibroblast of cardiac tissue
5001.419047619048,3438.9142857142856,fibroblast of cardiac tissue
7522.340277777777,4898.611111111111,fibroblast of cardiac tissue
7192.238993710692,1554.553459119497,fibroblast of cardiac tissue
1570.4761904761904,6248.476190476191,fibroblast of cardiac tissue
3208.1176470588234,5509.294117647059,fibroblast of cardiac tissue
3346.688311688312,6091.532467532467,fibroblast of cardiac tissue
6825.2773722627735,7896.540145985401,fibroblast of cardiac tissue
6725.330708661418,2035.4330708661416,fibroblast of cardiac tissue
8022.331081081081,2079.0675675675675,cardiac muscle myoblast
