x,y,diameter
4314.0,7817.0,77.28161776150627
6555.0,3874.0,77.28161776150627
5719.0,2930.0,77.28161776150627
7390.0,4698.0,77.28161776150627
6954.0,2205.0,77.28161776150627
3047.0,4856.0,77.28161776150627
6862.0,3455.0,77.28161776150627
4004.0,7879.0,77.28161776150627
3755.0,3007.0,77.28161776150627
4296.0,5796.0,77.28161776150627
3571.0,5624.0,77.28161776150627
3651.0,2948.0,77.28161776150627
975.0,4517.0,77.28161776150627
7268.0,2619.0,77.28161776150627
8294.0,1659.0,77.28161776150627
2761.0,7652.0,77.28161776150627
2556.0,7892.0,77.28161776150627
5337.0,6500.0,77.28161776150627
3442.0,2712.0,77.28161776150627
3042.0,4261.0,77.28161776150627
3769.0,4671.0,77.28161776150627
1596.0,4512.0,77.28161776150627
5118.0,5075.0,77.28161776150627
4784.0,2403.0,77.28161776150627
6870.0,4406.0,77.28161776150627
6453.0,4053.0,77.28161776150627
7684.0,2853.0,77.28161776150627
5974.0,8397.0,77.28161776150627
7263.0,2024.0,77.28161776150627
7417.0,7790.0,77.28161776150627
4679.0,2226.0,77.28161776150627
6696.0,8093.0,77.28161776150627
4779.0,1927.0,77.28161776150627
1176.0,3802.0,77.28161776150627
6858.0,2979.0,77.28161776150627
2826.0,3312.0,77.28161776150627
4495.0,4843.0,77.28161776150627
8222.0,5167.0,77.28161776150627
8525.0,4391.0,77.28161776150627
4476.0,2703.0,77.28161776150627
5437.0,6083.0,77.28161776150627
6141.0,3877.0,77.28161776150627
2013.0,4984.0,77.28161776150627
2752.0,6582.0,77.28161776150627
4084.0,5203.0,77.28161776150627
5712.0,2098.0,77.28161776150627
5958.0,6495.0,77.28161776150627
8324.0,4987.0,77.28161776150627
4286.0,4607.0,77.28161776150627
7206.0,7316.0,77.28161776150627
2932.0,3608.0,77.28161776150627
5646.0,6319.0,77.28161776150627
3044.0,4499.0,77.28161776150627
5436.0,5964.0,77.28161776150627
6757.0,3277.0,77.28161776150627
5967.0,7565.0,77.28161776150627
3240.0,3308.0,77.28161776150627
8538.0,5818.0,77.28161776150627
7264.0,2143.0,77.28161776150627
4910.0,4958.0,77.28161776150627
7423.0,8384.0,77.28161776150627
3473.0,6279.0,77.28161776150627
5340.0,6857.0,77.28161776150627
4627.0,8112.0,77.28161776150627
7282.0,4164.0,77.28161776150627
1380.0,3563.0,77.28161776150627
6051.0,5364.0,77.28161776150627
5020.0,5730.0,77.28161776150627
7312.0,7612.0,77.28161776150627
8221.0,5048.0,77.28161776150627
5433.0,5608.0,77.28161776150627
4824.0,6921.0,77.28161776150627
5537.0,5666.0,77.28161776150627
1504.0,5880.0,77.28161776150627
5321.0,4717.0,77.28161776150627
3254.0,4854.0,77.28161776150627
1622.0,7484.0,77.28161776150627
3463.0,5090.0,77.28161776150627
5506.0,2218.0,77.28161776150627
3227.0,1882.0,77.28161776150627
4461.0,1038.0,77.28161776150627
6245.0,3936.0,77.28161776150627
2925.0,2776.0,77.28161776150627
4419.0,7994.0,77.28161776150627
3905.0,8296.0,77.28161776150627
1831.0,7720.0,77.28161776150627
7411.0,7076.0,77.28161776150627
6854.0,2622.0,77.28161776150627
1892.0,2904.0,77.28161776150627
6560.0,4468.0,77.28161776150627
8101.0,3206.0,77.28161776150627
7803.0,4576.0,77.28161776150627
7056.0,2026.0,77.28161776150627
2524.0,4206.0,77.28161776150627
5811.0,1562.0,77.28161776150627
7402.0,6006.0,77.28161776150627
2555.0,7773.0,77.28161776150627
3853.0,2471.0,77.28161776150627
7807.0,5052.0,77.28161776150627
7180.0,4344.0,77.28161776150627
3556.0,3959.0,77.28161776150627
2428.0,5099.0,77.28161776150627
8038.0,7784.0,77.28161776150627
7472.0,2260.0,77.28161776150627
3573.0,5862.0,77.28161776150627
3953.0,2054.0,77.28161776150627
3533.0,1344.0,77.28161776150627
3158.0,5746.0,77.28161776150627
4008.0,8236.0,77.28161776150627
2531.0,5039.0,77.28161776150627
6270.0,6670.0,77.28161776150627
7400.0,5887.0,77.28161776150627
5825.0,3226.0,77.28161776150627
3474.0,6398.0,77.28161776150627
5188.0,1329.0,77.28161776150627
2533.0,5276.0,77.28161776150627
5432.0,5489.0,77.28161776150627
2972.0,8126.0,77.28161776150627
7004.0,7793.0,77.28161776150627
3676.0,5801.0,77.28161776150627
3458.0,4614.0,77.28161776150627
1293.0,5406.0,77.28161776150627
5307.0,3052.0,77.28161776150627
4074.0,4014.0,77.28161776150627
2828.0,3550.0,77.28161776150627
4490.0,4248.0,77.28161776150627
5817.0,2275.0,77.28161776150627
3064.0,6758.0,77.28161776150627
7073.0,3928.0,77.28161776150627
6640.0,1792.0,77.28161776150627
6385.0,8037.0,77.28161776150627
4774.0,1333.0,77.28161776150627
4596.0,4545.0,77.28161776150627
2830.0,3788.0,77.28161776150627
3667.0,4850.0,77.28161776150627
7517.0,7373.0,77.28161776150627
4315.0,7936.0,77.28161776150627
4358.0,1099.0,77.28161776150627
1789.0,2964.0,77.28161776150627
7200.0,6603.0,77.28161776150627
5513.0,3050.0,77.28161776150627
7514.0,7016.0,77.28161776150627
8425.0,4808.0,77.28161776150627
8037.0,7665.0,77.28161776150627
5517.0,3407.0,77.28161776150627
980.0,5112.0,77.28161776150627
4158.0,1814.0,77.28161776150627
7468.0,1785.0,77.28161776150627
7700.0,4636.0,77.28161776150627
7902.0,4159.0,77.28161776150627
2766.0,8247.0,77.28161776150627
8543.0,6412.0,77.28161776150627
5653.0,7151.0,77.28161776150627
3256.0,5092.0,77.28161776150627
5731.0,4238.0,77.28161776150627
1393.0,4989.0,77.28161776150627
2557.0,8011.0,77.28161776150627
4416.0,7638.0,77.28161776150627
7892.0,2970.0,77.28161776150627
7605.0,5648.0,77.28161776150627
4254.0,1040.0,77.28161776150627
5323.0,4955.0,77.28161776150627
2871.0,8424.0,77.28161776150627
3148.0,4558.0,77.28161776150627
3244.0,3784.0,77.28161776150627
2320.0,4565.0,77.28161776150627
1999.0,3319.0,77.28161776150627
6022.0,2035.0,77.28161776150627
5810.0,1443.0,77.28161776150627
5028.0,6681.0,77.28161776150627
7938.0,8201.0,77.28161776150627
2745.0,5869.0,77.28161776150627
3130.0,2536.0,77.28161776150627
3437.0,2236.0,77.28161776150627
2846.0,5571.0,77.28161776150627
4696.0,4247.0,77.28161776150627
2728.0,3848.0,77.28161776150627
4260.0,1635.0,77.28161776150627
8014.0,5050.0,77.28161776150627
1599.0,4869.0,77.28161776150627
7727.0,7727.0,77.28161776150627
3051.0,5331.0,77.28161776150627
6990.0,6248.0,77.28161776150627
7786.0,2674.0,77.28161776150627
6853.0,2504.0,77.28161776150627
6663.0,4408.0,77.28161776150627
2924.0,2657.0,77.28161776150627
3686.0,6990.0,77.28161776150627
5633.0,4892.0,77.28161776150627
7169.0,3155.0,77.28161776150627
3583.0,7051.0,77.28161776150627
7113.0,8446.0,77.28161776150627
3265.0,6162.0,77.28161776150627
4617.0,6923.0,77.28161776150627
7574.0,2081.0,77.28161776150627
5193.0,1924.0,77.28161776150627
2018.0,5459.0,77.28161776150627
1482.0,3383.0,77.28161776150627
1792.0,3321.0,77.28161776150627
4087.0,5560.0,77.28161776150627
2916.0,1706.0,77.28161776150627
1696.0,4214.0,77.28161776150627
2136.0,7182.0,77.28161776150627
6281.0,7978.0,77.28161776150627
4268.0,2586.0,77.28161776150627
7824.0,6954.0,77.28161776150627
7482.0,3449.0,77.28161776150627
6130.0,2569.0,77.28161776150627
4504.0,5913.0,77.28161776150627
6439.0,2388.0,77.28161776150627
2121.0,5399.0,77.28161776150627
3491.0,8300.0,77.28161776150627
8298.0,2134.0,77.28161776150627
4473.0,2346.0,77.28161776150627
2414.0,3435.0,77.28161776150627
8223.0,5286.0,77.28161776150627
2327.0,5397.0,77.28161776150627
3990.0,6215.0,77.28161776150627
4055.0,1874.0,77.28161776150627
2314.0,3852.0,77.28161776150627
6577.0,6370.0,77.28161776150627
978.0,4874.0,77.28161776150627
6372.0,6610.0,77.28161776150627
6906.0,8448.0,77.28161776150627
5000.0,3471.0,77.28161776150627
2835.0,4263.0,77.28161776150627
4630.0,8468.0,77.28161776150627
8110.0,4276.0,77.28161776150627
5743.0,5664.0,77.28161776150627
3989.0,6096.0,77.28161776150627
1279.0,3861.0,77.28161776150627
2104.0,3497.0,77.28161776150627
2005.0,4033.0,77.28161776150627
5503.0,1862.0,77.28161776150627
6683.0,6667.0,77.28161776150627
1832.0,7839.0,77.28161776150627
5445.0,7034.0,77.28161776150627
876.0,5053.0,77.28161776150627
5533.0,5309.0,77.28161776150627
3121.0,1585.0,77.28161776150627
2216.0,4506.0,77.28161776150627
4154.0,1338.0,77.28161776150627
870.0,4340.0,77.28161776150627
7156.0,1609.0,77.28161776150627
7162.0,2323.0,77.28161776150627
3428.0,1166.0,77.28161776150627
2949.0,5511.0,77.28161776150627
8542.0,6293.0,77.28161776150627
2749.0,6226.0,77.28161776150627
6536.0,1734.0,77.28161776150627
2417.0,3791.0,77.28161776150627
2744.0,5750.0,77.28161776150627
6980.0,5178.0,77.28161776150627
1816.0,6056.0,77.28161776150627
5626.0,4060.0,77.28161776150627
5515.0,3169.0,77.28161776150627
4197.0,6213.0,77.28161776150627
2734.0,4561.0,77.28161776150627
6454.0,4172.0,77.28161776150627
5008.0,4422.0,77.28161776150627
7681.0,2496.0,77.28161776150627
4366.0,1931.0,77.28161776150627
8016.0,5287.0,77.28161776150627
1499.0,5286.0,77.28161776150627
4995.0,2877.0,77.28161776150627
3557.0,4078.0,77.28161776150627
5395.0,1327.0,77.28161776150627
5039.0,7870.0,77.28161776150627
6471.0,6074.0,77.28161776150627
1725.0,7424.0,77.28161776150627
2102.0,3259.0,77.28161776150627
2342.0,7062.0,77.28161776150627
8427.0,5046.0,77.28161776150627
3844.0,1401.0,77.28161776150627
6449.0,3577.0,77.28161776150627
1790.0,3083.0,77.28161776150627
3758.0,3363.0,77.28161776150627
1498.0,5167.0,77.28161776150627
4673.0,1631.0,77.28161776150627
3872.0,4611.0,77.28161776150627
6697.0,8212.0,77.28161776150627
4701.0,4722.0,77.28161776150627
1624.0,7722.0,77.28161776150627
7829.0,7548.0,77.28161776150627
5225.0,5490.0,77.28161776150627
6542.0,2328.0,77.28161776150627
5708.0,1622.0,77.28161776150627
3478.0,6873.0,77.28161776150627
4273.0,3180.0,77.28161776150627
7516.0,7254.0,77.28161776150627
4082.0,4965.0,77.28161776150627
2944.0,4916.0,77.28161776150627
6752.0,2683.0,77.28161776150627
7288.0,4878.0,77.28161776150627
7054.0,1788.0,77.28161776150627
6432.0,1675.0,77.28161776150627
5730.0,4119.0,77.28161776150627
7093.0,6187.0,77.28161776150627
6763.0,3991.0,77.28161776150627
4804.0,4662.0,77.28161776150627
1932.0,7422.0,77.28161776150627
2721.0,3135.0,77.28161776150627
5401.0,2041.0,77.28161776150627
6490.0,8214.0,77.28161776150627
5040.0,7989.0,77.28161776150627
7101.0,7138.0,77.28161776150627
2012.0,4865.0,77.28161776150627
4472.0,2227.0,77.28161776150627
2642.0,5929.0,77.28161776150627
2930.0,3371.0,77.28161776150627
6368.0,6134.0,77.28161776150627
6657.0,3694.0,77.28161776150627
6070.0,7504.0,77.28161776150627
1713.0,6116.0,77.28161776150627
1897.0,3499.0,77.28161776150627
3668.0,4969.0,77.28161776150627
1802.0,4510.0,77.28161776150627
2507.0,2304.0,77.28161776150627
8305.0,2847.0,77.28161776150627
7725.0,7490.0,77.28161776150627
6231.0,2271.0,77.28161776150627
6369.0,6253.0,77.28161776150627
5753.0,6734.0,77.28161776150627
2652.0,6999.0,77.28161776150627
2938.0,4203.0,77.28161776150627
2732.0,4323.0,77.28161776150627
3345.0,3486.0,77.28161776150627
5300.0,2339.0,77.28161776150627
4305.0,6747.0,77.28161776150627
1191.0,5585.0,77.28161776150627
8549.0,7126.0,77.28161776150627
880.0,5529.0,77.28161776150627
3351.0,4199.0,77.28161776150627
4091.0,5917.0,77.28161776150627
5199.0,2637.0,77.28161776150627
3221.0,1168.0,77.28161776150627
2404.0,2365.0,77.28161776150627
4107.0,7819.0,77.28161776150627
7259.0,1549.0,77.28161776150627
5956.0,6257.0,77.28161776150627
4691.0,3652.0,77.28161776150627
6548.0,3041.0,77.28161776150627
4500.0,5437.0,77.28161776150627
6953.0,2087.0,77.28161776150627
1384.0,4038.0,77.28161776150627
4911.0,5077.0,77.28161776150627
2007.0,4270.0,77.28161776150627
6680.0,6310.0,77.28161776150627
2413.0,3316.0,77.28161776150627
5833.0,4058.0,77.28161776150627
4520.0,7696.0,77.28161776150627
8019.0,5644.0,77.28161776150627
6956.0,2443.0,77.28161776150627
7603.0,5410.0,77.28161776150627
2849.0,5928.0,77.28161776150627
4398.0,5617.0,77.28161776150627
3063.0,6639.0,77.28161776150627
2347.0,7656.0,77.28161776150627
6344.0,3400.0,77.28161776150627
6537.0,1852.0,77.28161776150627
6362.0,5421.0,77.28161776150627
4061.0,2588.0,77.28161776150627
6052.0,5483.0,77.28161776150627
6152.0,5066.0,77.28161776150627
3559.0,4316.0,77.28161776150627
6467.0,5598.0,77.28161776150627
1801.0,4391.0,77.28161776150627
7680.0,2377.0,77.28161776150627
3572.0,5743.0,77.28161776150627
7827.0,7310.0,77.28161776150627
3126.0,2061.0,77.28161776150627
6587.0,7440.0,77.28161776150627
6284.0,8335.0,77.28161776150627
3762.0,3839.0,77.28161776150627
6026.0,2511.0,77.28161776150627
7281.0,4046.0,77.28161776150627
1184.0,4753.0,77.28161776150627
2000.0,3438.0,77.28161776150627
3245.0,3903.0,77.28161776150627
2408.0,2840.0,77.28161776150627
6366.0,5897.0,77.28161776150627
4731.0,8170.0,77.28161776150627
4289.0,4964.0,77.28161776150627
3756.0,3125.0,77.28161776150627
2333.0,5992.0,77.28161776150627
8439.0,6354.0,77.28161776150627
5860.0,7149.0,77.28161776150627
4202.0,6807.0,77.28161776150627
2207.0,3436.0,77.28161776150627
5426.0,4894.0,77.28161776150627
984.0,5587.0,77.28161776150627
7585.0,3389.0,77.28161776150627
8242.0,7426.0,77.28161776150627
4918.0,5909.0,77.28161776150627
6684.0,6785.0,77.28161776150627
5937.0,4117.0,77.28161776150627
2819.0,2480.0,77.28161776150627
7524.0,8205.0,77.28161776150627
3066.0,6996.0,77.28161776150627
2922.0,2419.0,77.28161776150627
5862.0,7387.0,77.28161776150627
2665.0,8426.0,77.28161776150627
3445.0,3069.0,77.28161776150627
3441.0,2593.0,77.28161776150627
5560.0,8282.0,77.28161776150627
5216.0,4539.0,77.28161776150627
3449.0,3544.0,77.28161776150627
2550.0,7179.0,77.28161776150627
2439.0,6288.0,77.28161776150627
6237.0,2985.0,77.28161776150627
8139.0,7486.0,77.28161776150627
3879.0,5443.0,77.28161776150627
3582.0,6932.0,77.28161776150627
8018.0,5525.0,77.28161776150627
4581.0,2880.0,77.28161776150627
6868.0,4168.0,77.28161776150627
5244.0,7630.0,77.28161776150627
1503.0,5761.0,77.28161776150627
2233.0,6409.0,77.28161776150627
6699.0,8450.0,77.28161776150627
7187.0,5176.0,77.28161776150627
4717.0,6624.0,77.28161776150627
7614.0,6599.0,77.28161776150627
4908.0,4720.0,77.28161776150627
1415.0,7486.0,77.28161776150627
4605.0,5615.0,77.28161776150627
4674.0,1750.0,77.28161776150627
7913.0,5348.0,77.28161776150627
7998.0,3266.0,77.28161776150627
3584.0,7170.0,77.28161776150627
6470.0,5955.0,77.28161776150627
2418.0,3910.0,77.28161776150627
2848.0,5809.0,77.28161776150627
7581.0,2913.0,77.28161776150627
5545.0,6617.0,77.28161776150627
2715.0,2421.0,77.28161776150627
5325.0,5192.0,77.28161776150627
5859.0,7031.0,77.28161776150627
1796.0,3797.0,77.28161776150627
2455.0,8071.0,77.28161776150627
2008.0,4389.0,77.28161776150627
6236.0,2866.0,77.28161776150627
7724.0,7371.0,77.28161776150627
2450.0,7596.0,77.28161776150627
6444.0,2983.0,77.28161776150627
2332.0,5873.0,77.28161776150627
5220.0,5015.0,77.28161776150627
3280.0,7826.0,77.28161776150627
5498.0,1267.0,77.28161776150627
2716.0,2540.0,77.28161776150627
3799.0,8000.0,77.28161776150627
4682.0,2582.0,77.28161776150627
2022.0,5935.0,77.28161776150627
1388.0,4395.0,77.28161776150627
4988.0,2163.0,77.28161776150627
6968.0,3751.0,77.28161776150627
3043.0,4380.0,77.28161776150627
5507.0,2337.0,77.28161776150627
8446.0,7186.0,77.28161776150627
1491.0,4334.0,77.28161776150627
5343.0,7213.0,77.28161776150627
3545.0,2652.0,77.28161776150627
2425.0,4742.0,77.28161776150627
8330.0,5701.0,77.28161776150627
2116.0,4923.0,77.28161776150627
6543.0,2447.0,77.28161776150627
2635.0,5097.0,77.28161776150627
3285.0,8421.0,77.28161776150627
6656.0,3575.0,77.28161776150627
3034.0,3429.0,77.28161776150627
5523.0,4120.0,77.28161776150627
7006.0,8031.0,77.28161776150627
3561.0,4554.0,77.28161776150627
7990.0,2315.0,77.28161776150627
6445.0,3102.0,77.28161776150627
5930.0,3403.0,77.28161776150627
3638.0,1521.0,77.28161776150627
8198.0,2432.0,77.28161776150627
2838.0,4620.0,77.28161776150627
976.0,4636.0,77.28161776150627
7820.0,6597.0,77.28161776150627
3569.0,5386.0,77.28161776150627
1389.0,4514.0,77.28161776150627
4155.0,1457.0,77.28161776150627
2138.0,7420.0,77.28161776150627
3223.0,1406.0,77.28161776150627
4624.0,7755.0,77.28161776150627
3432.0,1642.0,77.28161776150627
2243.0,7597.0,77.28161776150627
3448.0,3425.0,77.28161776150627
1383.0,3919.0,77.28161776150627
6053.0,5602.0,77.28161776150627
3157.0,5628.0,77.28161776150627
1936.0,7897.0,77.28161776150627
1198.0,6299.0,77.28161776150627
6123.0,1737.0,77.28161776150627
8342.0,7128.0,77.28161776150627
7815.0,6003.0,77.28161776150627
4094.0,6273.0,77.28161776150627
6258.0,5362.0,77.28161776150627
2943.0,4797.0,77.28161776150627
4283.0,4250.0,77.28161776150627
2330.0,5635.0,77.28161776150627
7986.0,1959.0,77.28161776150627
2351.0,8013.0,77.28161776150627
3803.0,8475.0,77.28161776150627
4401.0,5973.0,77.28161776150627
2311.0,3495.0,77.28161776150627
4708.0,5554.0,77.28161776150627
2823.0,2955.0,77.28161776150627
2951.0,5748.0,77.28161776150627
3862.0,3422.0,77.28161776150627
4915.0,5553.0,77.28161776150627
5823.0,2988.0,77.28161776150627
6223.0,1439.0,77.28161776150627
6593.0,8154.0,77.28161776150627
6264.0,6076.0,77.28161776150627
4694.0,4009.0,77.28161776150627
5090.0,1984.0,77.28161776150627
2626.0,4027.0,77.28161776150627
5754.0,6853.0,77.28161776150627
8234.0,6593.0,77.28161776150627
4471.0,2108.0,77.28161776150627
4359.0,1218.0,77.28161776150627
1311.0,7427.0,77.28161776150627
3949.0,1578.0,77.28161776150627
8312.0,3680.0,77.28161776150627
4930.0,7217.0,77.28161776150627
6850.0,2147.0,77.28161776150627
6266.0,6314.0,77.28161776150627
3275.0,7232.0,77.28161776150627
3759.0,3482.0,77.28161776150627
4700.0,4603.0,77.28161776150627
4151.0,1101.0,77.28161776150627
1819.0,6412.0,77.28161776150627
7389.0,4580.0,77.28161776150627
4723.0,7219.0,77.28161776150627
3897.0,7464.0,77.28161776150627
3672.0,5326.0,77.28161776150627
3652.0,3067.0,77.28161776150627
5247.0,7987.0,77.28161776150627
3344.0,3367.0,77.28161776150627
6978.0,4940.0,77.28161776150627
8344.0,7365.0,77.28161776150627
8411.0,3144.0,77.28161776150627
2315.0,3970.0,77.28161776150627
6179.0,8157.0,77.28161776150627
3956.0,2410.0,77.28161776150627
4217.0,8472.0,77.28161776150627
7111.0,8208.0,77.28161776150627
2736.0,4799.0,77.28161776150627
2449.0,7477.0,77.28161776150627
6335.0,2330.0,77.28161776150627
2039.0,7837.0,77.28161776150627
2335.0,6229.0,77.28161776150627
6046.0,4770.0,77.28161776150627
4786.0,2641.0,77.28161776150627
1609.0,6057.0,77.28161776150627
6648.0,2624.0,77.28161776150627
4499.0,5319.0,77.28161776150627
3056.0,5926.0,77.28161776150627
8540.0,6056.0,77.28161776150627
4205.0,7164.0,77.28161776150627
7926.0,6774.0,77.28161776150627
4195.0,5975.0,77.28161776150627
4300.0,6153.0,77.28161776150627
3842.0,1163.0,77.28161776150627
6558.0,4230.0,77.28161776150627
4377.0,3239.0,77.28161776150627
5336.0,6381.0,77.28161776150627
1700.0,4570.0,77.28161776150627
1294.0,5525.0,77.28161776150627
7890.0,2732.0,77.28161776150627
7092.0,6068.0,77.28161776150627
4923.0,6504.0,77.28161776150627
5973.0,8278.0,77.28161776150627
3024.0,2240.0,77.28161776150627
8526.0,4510.0,77.28161776150627
6330.0,1854.0,77.28161776150627
6279.0,7740.0,77.28161776150627
5208.0,3588.0,77.28161776150627
5555.0,7806.0,77.28161776150627
2937.0,4084.0,77.28161776150627
5815.0,2037.0,77.28161776150627
5940.0,4473.0,77.28161776150627
2003.0,3795.0,77.28161776150627
2850.0,6046.0,77.28161776150627
2860.0,7116.0,77.28161776150627
1093.0,6121.0,77.28161776150627
7600.0,5053.0,77.28161776150627
3481.0,7230.0,77.28161776150627
6380.0,7442.0,77.28161776150627
5029.0,6800.0,77.28161776150627
6782.0,6131.0,77.28161776150627
3259.0,5448.0,77.28161776150627
5456.0,8223.0,77.28161776150627
6230.0,2152.0,77.28161776150627
8514.0,3083.0,77.28161776150627
8102.0,3325.0,77.28161776150627
5767.0,8280.0,77.28161776150627
1931.0,7303.0,77.28161776150627
7100.0,7020.0,77.28161776150627
2973.0,8245.0,77.28161776150627
8340.0,6890.0,77.28161776150627
2539.0,5871.0,77.28161776150627
6023.0,2154.0,77.28161776150627
8028.0,6714.0,77.28161776150627
1083.0,5051.0,77.28161776150627
4093.0,6154.0,77.28161776150627
4831.0,7753.0,77.28161776150627
2346.0,7537.0,77.28161776150627
5137.0,7334.0,77.28161776150627
4411.0,7043.0,77.28161776150627
5765.0,8161.0,77.28161776150627
1489.0,4216.0,77.28161776150627
2143.0,7896.0,77.28161776150627
1095.0,6359.0,77.28161776150627
7366.0,1964.0,77.28161776150627
6049.0,5126.0,77.28161776150627
2651.0,6881.0,77.28161776150627
5448.0,7391.0,77.28161776150627
5938.0,4236.0,77.28161776150627
7214.0,8148.0,77.28161776150627
3841.0,1044.0,77.28161776150627
3171.0,7173.0,77.28161776150627
2554.0,7654.0,77.28161776150627
4309.0,7223.0,77.28161776150627
6744.0,1851.0,77.28161776150627
6478.0,6906.0,77.28161776150627
2200.0,2723.0,77.28161776150627
1281.0,3980.0,77.28161776150627
5606.0,1801.0,77.28161776150627
1495.0,4810.0,77.28161776150627
4681.0,2463.0,77.28161776150627
4827.0,7277.0,77.28161776150627
4590.0,3950.0,77.28161776150627
5497.0,1148.0,77.28161776150627
3789.0,6930.0,77.28161776150627
7987.0,2077.0,77.28161776150627
6664.0,4527.0,77.28161776150627
1286.0,4574.0,77.28161776150627
6486.0,7738.0,77.28161776150627
2222.0,5220.0,77.28161776150627
5499.0,1386.0,77.28161776150627
2407.0,2721.0,77.28161776150627
5351.0,8046.0,77.28161776150627
4936.0,7930.0,77.28161776150627
7421.0,8265.0,77.28161776150627
6158.0,5779.0,77.28161776150627
4203.0,6926.0,77.28161776150627
3998.0,7166.0,77.28161776150627
5528.0,4715.0,77.28161776150627
8214.0,4335.0,77.28161776150627
7371.0,2558.0,77.28161776150627
1488.0,4097.0,77.28161776150627
5750.0,6378.0,77.28161776150627
1094.0,6240.0,77.28161776150627
3640.0,1759.0,77.28161776150627
3372.0,6577.0,77.28161776150627
6876.0,5119.0,77.28161776150627
4469.0,1871.0,77.28161776150627
6905.0,8329.0,77.28161776150627
2325.0,5159.0,77.28161776150627
5762.0,7804.0,77.28161776150627
2534.0,5395.0,77.28161776150627
4177.0,3954.0,77.28161776150627
8137.0,7248.0,77.28161776150627
4585.0,3356.0,77.28161776150627
4820.0,6564.0,77.28161776150627
4777.0,1690.0,77.28161776150627
6677.0,5953.0,77.28161776150627
4280.0,3894.0,77.28161776150627
2130.0,6469.0,77.28161776150627
7062.0,2740.0,77.28161776150627
7058.0,2264.0,77.28161776150627
6375.0,6848.0,77.28161776150627
7933.0,7607.0,77.28161776150627
4567.0,1335.0,77.28161776150627
2123.0,5637.0,77.28161776150627
3333.0,2178.0,77.28161776150627
5853.0,6317.0,77.28161776150627
2929.0,3252.0,77.28161776150627
5032.0,7157.0,77.28161776150627
877.0,5172.0,77.28161776150627
2312.0,3614.0,77.28161776150627
5215.0,4420.0,77.28161776150627
6225.0,1677.0,77.28161776150627
5928.0,3166.0,77.28161776150627
3030.0,2953.0,77.28161776150627
6164.0,6493.0,77.28161776150627
2545.0,6584.0,77.28161776150627
3674.0,5564.0,77.28161776150627
4584.0,3237.0,77.28161776150627
6176.0,7801.0,77.28161776150627
2110.0,4210.0,77.28161776150627
6553.0,3636.0,77.28161776150627
6572.0,5776.0,77.28161776150627
7107.0,7852.0,77.28161776150627
7292.0,5353.0,77.28161776150627
2832.0,3906.0,77.28161776150627
4675.0,1869.0,77.28161776150627
7307.0,7018.0,77.28161776150627
3870.0,4373.0,77.28161776150627
7905.0,4397.0,77.28161776150627
7271.0,2975.0,77.28161776150627
7628.0,8263.0,77.28161776150627
6285.0,8454.0,77.28161776150627
2647.0,6405.0,77.28161776150627
3749.0,2412.0,77.28161776150627
3648.0,2710.0,77.28161776150627
1925.0,6709.0,77.28161776150627
1805.0,4748.0,77.28161776150627
4303.0,6509.0,77.28161776150627
7830.0,7667.0,77.28161776150627
4833.0,7991.0,77.28161776150627
7269.0,2738.0,77.28161776150627
2421.0,4267.0,77.28161776150627
1179.0,4159.0,77.28161776150627
2730.0,4086.0,77.28161776150627
3029.0,2835.0,77.28161776150627
6771.0,4942.0,77.28161776150627
5103.0,3411.0,77.28161776150627
4211.0,7877.0,77.28161776150627
8127.0,6178.0,77.28161776150627
3247.0,4141.0,77.28161776150627
7823.0,6835.0,77.28161776150627
6272.0,6908.0,77.28161776150627
4405.0,6330.0,77.28161776150627
2419.0,4029.0,77.28161776150627
6357.0,4827.0,77.28161776150627
4689.0,3414.0,77.28161776150627
3248.0,4259.0,77.28161776150627
2870.0,8305.0,77.28161776150627
5529.0,4834.0,77.28161776150627
8233.0,6475.0,77.28161776150627
4522.0,7934.0,77.28161776150627
1724.0,7305.0,77.28161776150627
4209.0,7640.0,77.28161776150627
3570.0,5505.0,77.28161776150627
4881.0,1748.0,77.28161776150627
3884.0,5918.0,77.28161776150627
6973.0,4345.0,77.28161776150627
4712.0,6030.0,77.28161776150627
5031.0,7038.0,77.28161776150627
3871.0,4492.0,77.28161776150627
4570.0,1691.0,77.28161776150627
4598.0,4783.0,77.28161776150627
8143.0,7962.0,77.28161776150627
4422.0,8351.0,77.28161776150627
1312.0,7546.0,77.28161776150627
8224.0,5405.0,77.28161776150627
6857.0,2860.0,77.28161776150627
7191.0,5651.0,77.28161776150627
8243.0,7545.0,77.28161776150627
8012.0,4812.0,77.28161776150627
5346.0,7570.0,77.28161776150627
2834.0,4144.0,77.28161776150627
6538.0,1971.0,77.28161776150627
8329.0,5582.0,77.28161776150627
6880.0,5476.0,77.28161776150627
3443.0,2831.0,77.28161776150627
6903.0,8091.0,77.28161776150627
2004.0,3914.0,77.28161776150627
5130.0,6502.0,77.28161776150627
6028.0,2749.0,77.28161776150627
5949.0,5543.0,77.28161776150627
8343.0,7246.0,77.28161776150627
2318.0,4327.0,77.28161776150627
5760.0,7566.0,77.28161776150627
4318.0,8293.0,77.28161776150627
881.0,5648.0,77.28161776150627
8524.0,4272.0,77.28161776150627
8350.0,7960.0,77.28161776150627
2817.0,2242.0,77.28161776150627
7726.0,7609.0,77.28161776150627
4302.0,6390.0,77.28161776150627
7308.0,7137.0,77.28161776150627
